memberID,Date,itemName,quantity,price
2825,14-08-2015,whole milk,21,7796
3195,14-06-2015,rolls/buns,2,7672
1910,30-10-2015,salt,28,5832
4170,08-01-2015,rolls/buns,21,3402
4576,17-09-2015,newspapers,9,9580
1959,09-07-2015,root vegetables,9,8691
2729,06-01-2015,red/blush wine,22,9592
1811,18-03-2015,white wine,27,6452
4548,30-07-2015,specialty bar,28,8238
4463,15-08-2015,root vegetables,8,1925
3908,10-07-2015,pot plants,4,9701
3579,24-05-2015,long life bakery product,7,3607
2226,06-01-2015,yogurt,2,2437
3701,27-04-2015,decalcifier,29,2850
4149,20-03-2015,pasta,28,8377
3011,22-06-2015,rolls/buns,11,9493
2324,18-08-2015,canned beer,16,7428
3778,03-12-2015,rolls/buns,25,4809
3837,12-05-2015,other vegetables,5,6532
3587,06-01-2015,sugar,28,9181
3885,15-10-2015,rolls/buns,1,8526
2271,17-01-2015,white bread,14,6449
4134,14-06-2015,specialty chocolate,2,4137
4936,15-03-2015,spread cheese,18,4405
4084,03-11-2015,semi-finished bread,22,2857
1054,21-10-2015,other vegetables,19,9004
2553,20-07-2015,organic products,11,5696
1513,12-11-2015,bottled beer,26,2607
1088,09-11-2015,hard cheese,18,8114
3724,11-12-2015,frozen potato products,5,9509
3054,17-02-2015,bottled beer,7,3551
2281,27-10-2015,instant coffee,23,7548
4353,12-06-2015,canned vegetables,26,4905
2131,27-08-2015,other vegetables,23,3020
2876,09-09-2015,other vegetables,19,8721
4395,25-02-2015,candy,30,7879
2438,20-02-2015,citrus fruit,27,6591
2690,17-10-2015,liquor,3,7934
4362,02-03-2015,sugar,24,6170
1777,21-04-2015,tropical fruit,28,9627
1659,10-03-2015,tropical fruit,23,9691
4244,31-10-2015,oil,2,7601
2165,27-04-2015,coffee,30,2322
4809,04-02-2015,whole milk,14,5331
3715,06-04-2015,rolls/buns,15,7681
1562,22-01-2015,beef,10,2668
2676,07-11-2015,bottled water,29,2213
3339,13-04-2015,margarine,13,3284
1565,12-12-2015,domestic eggs,3,4108
4835,28-10-2015,pip fruit,21,3797
3996,31-08-2015,other vegetables,2,9014
2499,18-02-2015,root vegetables,24,4819
1361,06-07-2015,liquor,8,6573
4418,13-01-2015,processed cheese,29,4811
4610,22-01-2015,dessert,1,2128
3160,06-05-2015,processed cheese,24,8391
2779,01-12-2015,rolls/buns,28,6654
4154,02-07-2015,soda,25,5209
2034,11-10-2015,butter milk,5,1830
2601,20-05-2015,other vegetables,29,5382
2511,16-03-2015,whole milk,24,3382
4246,01-12-2015,whole milk,16,7020
4231,11-01-2015,salty snack,1,3265
2100,19-09-2015,tropical fruit,29,7030
2380,01-06-2015,whole milk,1,5291
2324,14-05-2015,packaged fruit/vegetables,9,2040
1473,02-10-2015,mustard,23,1815
3824,12-02-2015,whole milk,1,5188
3289,26-12-2015,curd,21,5512
1220,29-12-2015,ice cream,3,2657
1923,30-04-2015,other vegetables,6,5115
3612,13-06-2015,brown bread,19,8268
2682,28-06-2015,bottled beer,7,4225
4560,03-07-2015,waffles,11,8225
4531,16-10-2015,onions,6,7538
1379,07-07-2015,herbs,7,6687
4826,17-01-2015,whole milk,30,6593
1763,03-12-2015,frozen vegetables,18,8739
1094,08-09-2015,whole milk,25,8213
1729,01-08-2015,whole milk,7,5938
4497,07-06-2015,onions,29,2585
1893,18-01-2015,root vegetables,2,3002
3478,02-04-2015,rolls/buns,10,3051
2295,28-12-2015,pip fruit,30,6501
1833,24-07-2015,dessert,28,8307
3307,03-03-2015,other vegetables,13,8393
3562,18-03-2015,salty snack,15,1904
3145,16-11-2015,cake bar,17,2808
3595,17-12-2015,whole milk,1,2124
4934,17-03-2015,other vegetables,4,2460
3386,03-02-2015,yogurt,22,3811
4125,21-03-2015,yogurt,10,4221
2570,19-03-2015,roll products,24,9025
3613,05-10-2015,other vegetables,20,2644
3292,31-07-2015,dessert,3,7831
1409,02-07-2015,snack products,23,4587
3315,19-11-2015,candy,27,7185
3486,29-01-2015,yogurt,3,5676
1256,02-08-2015,coffee,18,8712
2523,04-07-2015,other vegetables,17,6910
1432,04-08-2015,grapes,9,4318
4819,01-10-2015,rolls/buns,2,6474
4455,30-06-2015,whole milk,27,1578
3467,27-11-2015,citrus fruit,1,8387
1991,22-10-2015,nuts/prunes,30,7799
4862,15-05-2015,soft cheese,28,4213
3225,25-02-2015,frozen vegetables,18,8997
3296,27-06-2015,other vegetables,29,8206
4179,21-03-2015,cat food,7,4030
4641,06-07-2015,pip fruit,15,4727
3411,19-06-2015,margarine,7,4589
1932,15-03-2015,UHT-milk,17,3869
1324,10-04-2015,whole milk,15,6926
4787,12-08-2015,whole milk,4,7862
1497,10-10-2015,margarine,28,2976
3666,12-04-2015,specialty chocolate,8,8099
4338,06-09-2015,onions,29,4695
4159,28-12-2015,tropical fruit,6,4568
4558,03-04-2015,dental care,13,3049
4680,27-08-2015,pip fruit,17,7430
4303,25-09-2015,semi-finished bread,23,1930
4595,07-08-2015,frozen meals,2,7638
2600,16-12-2015,other vegetables,23,1544
3830,07-04-2015,ice cream,5,5514
2073,14-05-2015,herbs,25,2766
1847,14-02-2015,semi-finished bread,21,8796
1223,30-11-2015,rum,14,7081
3297,08-02-2015,dessert,3,7388
2818,22-11-2015,whole milk,15,2554
2507,30-12-2015,coffee,12,3157
3358,19-03-2015,soda,26,3160
1930,18-04-2015,mayonnaise,8,8515
2764,28-12-2015,tropical fruit,4,8680
3025,16-06-2015,tea,12,8484
2201,03-05-2015,butter milk,26,4716
3982,25-07-2015,yogurt,6,6306
2117,28-03-2015,bottled water,5,8253
2706,12-02-2015,other vegetables,16,2675
4924,26-08-2015,specialty bar,11,4083
3851,10-05-2015,butter,17,7038
4036,26-05-2015,whole milk,25,6958
2202,28-09-2015,tidbits,25,1993
1574,12-02-2015,brown bread,14,9222
1417,13-07-2015,pot plants,18,8642
3204,08-05-2015,shopping bags,8,5889
3445,01-10-2015,cream cheese,12,8141
3748,05-03-2015,spread cheese,23,9726
4061,09-05-2015,berries,24,8188
2855,09-09-2015,soda,26,5145
4548,28-07-2015,root vegetables,26,7087
3881,07-04-2015,canned beer,23,9510
3864,12-12-2015,specialty bar,10,8114
2766,19-08-2015,oil,17,8398
3953,13-05-2015,pip fruit,12,8299
4526,24-08-2015,rolls/buns,22,6692
1468,09-10-2015,other vegetables,9,6777
4982,01-08-2015,pastry,19,2015
3450,27-04-2015,meat,9,9430
1330,02-11-2015,soda,23,9449
4456,17-04-2015,other vegetables,2,5732
4606,30-03-2015,bottled beer,6,4170
3773,27-11-2015,soda,26,4977
4593,12-02-2015,other vegetables,3,1620
2244,28-01-2015,yogurt,22,3886
4296,26-08-2015,yogurt,9,5106
3296,02-03-2015,root vegetables,26,5462
1114,10-07-2015,UHT-milk,30,4063
3480,07-05-2015,misc. beverages,28,6620
3842,14-10-2015,white bread,11,3534
1715,21-05-2015,specialty chocolate,12,6296
4052,21-04-2015,whole milk,11,5618
2663,28-05-2015,berries,12,9877
1861,19-05-2015,other vegetables,24,8757
2181,23-06-2015,roll products,5,2185
2319,10-05-2015,yogurt,22,6185
4277,06-12-2015,rolls/buns,30,5342
2193,07-01-2015,liquor (appetizer),12,5306
3589,05-10-2015,tropical fruit,17,7713
3144,19-06-2015,pet care,18,6693
4044,26-08-2015,margarine,26,4369
4048,08-05-2015,rolls/buns,14,7463
2272,31-01-2015,waffles,12,8575
4637,14-05-2015,pastry,22,9782
3640,26-01-2015,white wine,1,5595
2599,22-11-2015,tropical fruit,18,6055
1363,14-10-2015,margarine,1,9382
3560,27-09-2015,bottled beer,5,8693
1228,23-02-2015,beverages,19,6392
3749,09-03-2015,napkins,9,2479
1358,29-12-2015,vinegar,27,4437
2586,26-10-2015,cling film/bags,6,7811
4626,24-12-2015,rolls/buns,30,3243
1857,10-09-2015,pip fruit,22,6801
2646,11-11-2015,root vegetables,5,9996
4242,09-12-2015,whole milk,4,4920
2344,14-02-2015,root vegetables,22,1960
1646,15-08-2015,sliced cheese,27,4219
3450,08-03-2015,pork,21,2164
4645,29-12-2015,soda,15,6032
3154,10-04-2015,root vegetables,30,8302
2037,19-04-2015,grapes,5,8044
2078,16-10-2015,pork,16,4345
2444,12-05-2015,yogurt,7,3189
2100,13-10-2015,citrus fruit,7,5509
4689,04-06-2015,UHT-milk,1,9644
4430,22-02-2015,hamburger meat,21,4446
1997,26-10-2015,pip fruit,23,1899
3414,05-02-2015,bottled beer,18,5082
2289,06-09-2015,ice cream,16,3087
3137,24-08-2015,other vegetables,30,5483
1696,01-03-2015,whole milk,11,8718
1332,03-04-2015,rolls/buns,23,6730
4748,24-03-2015,root vegetables,18,3935
4505,17-04-2015,dishes,4,3149
4336,27-04-2015,whipped/sour cream,29,1724
2800,17-03-2015,sauces,29,6886
4456,21-03-2015,dessert,20,7296
3537,12-07-2015,semi-finished bread,8,4022
1331,29-04-2015,whipped/sour cream,8,9394
1140,26-06-2015,other vegetables,23,6972
1976,14-10-2015,root vegetables,21,3901
3353,13-04-2015,yogurt,7,5174
2190,14-05-2015,rolls/buns,19,6955
3221,29-06-2015,soda,8,6682
4878,21-09-2015,packaged fruit/vegetables,17,1530
2291,20-09-2015,roll products,27,8674
2542,08-03-2015,yogurt,2,1560
3770,13-01-2015,long life bakery product,18,2995
3892,20-07-2015,herbs,19,9651
2515,22-07-2015,shopping bags,30,5257
4687,13-01-2015,fruit/vegetable juice,3,4532
3743,06-05-2015,sliced cheese,19,9915
1031,15-10-2015,other vegetables,27,1616
4245,04-06-2015,yogurt,13,8313
1851,29-06-2015,whole milk,12,3098
1788,20-12-2015,berries,22,7491
3166,15-01-2015,waffles,3,5232
4108,27-09-2015,yogurt,14,6259
4078,25-04-2015,specialty chocolate,12,6917
1784,26-09-2015,curd,22,6130
4001,21-06-2015,soda,19,8852
3202,14-11-2015,butter,2,3929
1939,15-07-2015,whole milk,15,2690
2530,30-08-2015,other vegetables,27,2423
2893,12-12-2015,canned fish,12,6544
3666,16-02-2015,other vegetables,16,2666
1123,12-11-2015,soda,12,2489
1098,07-05-2015,napkins,25,1814
4319,21-05-2015,UHT-milk,13,6670
4761,01-03-2015,other vegetables,27,6006
3790,26-07-2015,domestic eggs,17,8820
4296,28-07-2015,chicken,27,3841
4450,30-07-2015,condensed milk,22,3933
2434,18-09-2015,coffee,5,6614
3779,10-11-2015,white bread,1,2171
1613,03-08-2015,canned vegetables,3,9385
3209,28-12-2015,newspapers,15,9204
4895,07-09-2015,domestic eggs,23,5422
1654,25-03-2015,shopping bags,5,7131
1126,29-04-2015,whole milk,6,2463
1254,19-04-2015,specialty bar,13,6063
3168,02-05-2015,flour,6,2377
1892,30-09-2015,citrus fruit,29,4725
1936,20-05-2015,dishes,2,8465
3132,30-07-2015,yogurt,11,8116
4316,11-01-2015,other vegetables,6,4671
4375,05-10-2015,domestic eggs,14,2439
3468,08-07-2015,vinegar,26,5445
2488,19-08-2015,onions,15,2708
1769,30-12-2015,whole milk,18,6403
4937,10-04-2015,coffee,25,2822
3389,17-08-2015,cream cheese,21,8159
1439,13-08-2015,whole milk,11,6185
2542,24-11-2015,root vegetables,5,2765
2065,22-01-2015,other vegetables,20,9286
3830,10-07-2015,packaged fruit/vegetables,7,7372
3686,01-04-2015,pip fruit,19,6294
2774,28-10-2015,soda,17,4088
2204,16-07-2015,detergent,20,9588
4833,10-03-2015,pip fruit,27,9684
1477,08-02-2015,rolls/buns,5,5287
4697,11-09-2015,bottled water,2,7840
2435,29-09-2015,beef,26,1561
2164,19-03-2015,semi-finished bread,7,9651
3557,02-02-2015,bottled water,4,2618
4319,08-11-2015,fruit/vegetable juice,18,4118
3615,13-08-2015,spread cheese,30,2471
1902,21-10-2015,ice cream,18,2330
4390,20-01-2015,coffee,18,5494
1985,26-11-2015,whole milk,1,9081
1265,29-09-2015,tropical fruit,5,3855
2023,31-08-2015,bottled beer,21,5572
4288,25-09-2015,ham,16,8798
2261,29-06-2015,packaged fruit/vegetables,30,2811
3073,17-01-2015,nut snack,20,6394
2406,04-09-2015,whole milk,14,8872
3983,20-07-2015,butter milk,4,6161
1737,23-01-2015,liquor,23,3260
1304,30-04-2015,whipped/sour cream,23,7802
4227,20-08-2015,coffee,22,3485
3987,17-06-2015,pastry,20,5130
4127,12-11-2015,herbs,3,1547
1734,20-03-2015,rum,22,4763
2770,15-07-2015,coffee,17,3126
1454,13-01-2015,tropical fruit,11,2021
2256,21-08-2015,whipped/sour cream,19,3235
2625,18-11-2015,specialty bar,20,2321
4335,05-12-2015,whole milk,25,9602
3738,24-05-2015,waffles,12,2680
2394,19-08-2015,whole milk,28,9981
1927,15-05-2015,white wine,22,6574
3681,14-10-2015,soft cheese,17,9052
2435,30-08-2015,whole milk,12,3365
1728,15-08-2015,bottled water,2,8947
4708,14-04-2015,other vegetables,19,9288
1010,31-07-2015,candles,5,4614
3735,20-04-2015,seasonal products,12,9015
3331,19-05-2015,ice cream,25,3842
2383,05-10-2015,long life bakery product,28,4930
1160,20-11-2015,tropical fruit,5,4330
4890,22-04-2015,whole milk,5,9596
3513,29-05-2015,waffles,7,8526
2525,14-01-2015,soda,30,9764
3708,03-09-2015,other vegetables,30,9903
4746,06-06-2015,cake bar,23,5145
4784,11-09-2015,coffee,15,3807
2051,02-01-2015,domestic eggs,8,6442
4745,12-04-2015,rolls/buns,3,1560
4364,17-01-2015,dessert,27,3481
1493,23-02-2015,whole milk,8,2795
1330,18-05-2015,berries,14,5094
1777,10-07-2015,pastry,21,9767
2633,10-07-2015,rolls/buns,28,6362
1917,23-01-2015,yogurt,21,1966
4891,09-01-2015,butter,25,7106
3828,15-06-2015,canned fish,29,2274
2282,11-05-2015,margarine,6,1648
2743,10-08-2015,specialty cheese,2,6029
2704,18-11-2015,red/blush wine,20,8739
4170,11-07-2015,red/blush wine,24,8194
3867,07-09-2015,skin care,25,9767
2592,23-04-2015,fruit/vegetable juice,2,8629
1894,03-10-2015,soda,19,4857
2348,08-09-2015,frozen vegetables,4,5643
3747,24-02-2015,butter,27,3386
4220,21-08-2015,rolls/buns,12,3494
4504,04-09-2015,citrus fruit,10,4886
3175,23-11-2015,soda,3,7871
4240,28-06-2015,frozen dessert,28,7431
4608,25-11-2015,frozen vegetables,2,9759
3053,03-12-2015,brown bread,28,5149
4096,29-06-2015,butter milk,2,9343
2517,28-01-2015,yogurt,4,5047
1899,24-10-2015,liquor,29,9897
2934,11-05-2015,whipped/sour cream,12,5488
2508,27-12-2015,cleaner,5,7184
1527,14-05-2015,frozen vegetables,30,8245
1431,07-11-2015,bottled water,9,1500
4148,09-02-2015,butter milk,26,3516
3862,05-03-2015,yogurt,27,1688
3402,11-04-2015,mayonnaise,7,2884
3178,08-12-2015,whole milk,26,9504
2134,26-09-2015,liquor (appetizer),12,8000
1038,23-04-2015,herbs,24,2658
4780,19-09-2015,condensed milk,29,5123
1251,26-11-2015,dessert,29,6869
4293,30-09-2015,misc. beverages,22,7715
3676,24-10-2015,canned beer,15,5761
2992,09-11-2015,pet care,6,2839
4124,22-05-2015,frozen vegetables,29,2822
4756,18-09-2015,frozen fish,17,6714
1422,04-10-2015,whole milk,9,3369
1229,20-03-2015,whipped/sour cream,15,4895
4733,19-01-2015,nuts/prunes,25,7285
2053,17-09-2015,cream cheese,21,2635
4230,15-03-2015,root vegetables,26,8882
3968,12-11-2015,newspapers,6,6884
4935,02-04-2015,root vegetables,4,4335
2290,12-01-2015,hamburger meat,10,8728
2143,25-07-2015,tropical fruit,12,6473
3657,22-01-2015,soda,20,2292
4369,25-08-2015,whole milk,4,4308
2639,12-11-2015,citrus fruit,8,9855
2706,14-08-2015,whole milk,8,3911
2133,05-08-2015,whole milk,25,7171
3635,23-07-2015,chocolate,6,7949
2734,30-03-2015,shopping bags,5,7681
1080,14-05-2015,frozen vegetables,6,4177
4413,11-10-2015,spread cheese,1,2604
1729,28-08-2015,whole milk,11,3978
2167,18-10-2015,mayonnaise,9,4759
1391,19-03-2015,rolls/buns,24,5487
3347,05-06-2015,canned beer,12,4360
4091,28-12-2015,waffles,22,6887
4589,10-07-2015,frozen vegetables,17,6548
3590,27-02-2015,shopping bags,30,9547
4147,02-01-2015,newspapers,7,4169
4187,14-09-2015,sliced cheese,23,7371
2613,11-04-2015,yogurt,26,8857
4197,03-11-2015,pastry,3,8411
4553,13-06-2015,coffee,23,9110
3045,26-03-2015,coffee,12,3946
2079,19-07-2015,whole milk,24,4387
1108,30-07-2015,whole milk,5,5689
4306,26-04-2015,brown bread,18,7026
2761,02-03-2015,whipped/sour cream,26,8038
3931,08-03-2015,bottled beer,25,5461
4351,08-05-2015,red/blush wine,10,2049
2788,03-09-2015,onions,28,4860
3962,28-05-2015,yogurt,17,9589
3690,21-05-2015,pork,23,8554
4937,28-06-2015,other vegetables,17,5493
2544,20-01-2015,frozen potato products,14,5634
2439,31-10-2015,salty snack,16,7676
2952,11-08-2015,bottled beer,3,9112
1472,19-09-2015,bottled water,19,3732
3781,21-04-2015,frozen dessert,18,5145
1079,09-09-2015,onions,21,2035
4636,05-01-2015,sauces,8,8561
4644,25-08-2015,hygiene articles,1,3203
2226,17-02-2015,sliced cheese,11,2247
4477,15-02-2015,whole milk,20,3953
3132,29-08-2015,UHT-milk,4,9176
4295,24-03-2015,tropical fruit,29,8235
2918,11-12-2015,pip fruit,18,9305
3167,03-02-2015,whipped/sour cream,9,4103
1993,22-05-2015,curd,26,2823
4643,08-08-2015,dessert,12,9254
3999,06-02-2015,processed cheese,28,3093
2625,22-03-2015,shopping bags,26,8579
2398,08-01-2015,soda,25,3229
2945,19-07-2015,pastry,24,7589
3523,26-04-2015,salty snack,24,2596
1726,26-12-2015,pip fruit,5,8678
4540,24-02-2015,cleaner,3,1723
4479,10-02-2015,margarine,8,4891
1472,11-02-2015,yogurt,19,4190
1149,12-12-2015,frozen vegetables,30,2806
2504,02-08-2015,condensed milk,2,6420
4835,09-12-2015,root vegetables,22,8072
1832,17-11-2015,pastry,20,4319
1403,25-03-2015,semi-finished bread,5,5330
4856,18-01-2015,hygiene articles,26,8995
3369,22-02-2015,butter,20,3766
4364,24-12-2015,mayonnaise,13,9715
4686,12-11-2015,citrus fruit,23,3195
2876,22-03-2015,fruit/vegetable juice,11,1667
1449,26-01-2015,domestic eggs,4,7345
3499,04-05-2015,white wine,2,8194
3462,16-05-2015,cream cheese,17,5710
1512,23-02-2015,salty snack,16,2584
1551,14-01-2015,frozen fish,23,1780
3993,18-02-2015,butter milk,23,8987
3494,25-03-2015,whole milk,10,4579
1819,25-06-2015,soda,26,1639
3581,06-09-2015,dishes,25,7352
3763,29-04-2015,coffee,11,9872
2807,03-07-2015,whole milk,23,9977
1133,26-03-2015,whole milk,23,6284
4923,19-04-2015,rolls/buns,29,6591
3912,06-01-2015,rolls/buns,27,1754
4312,19-10-2015,long life bakery product,25,2805
3141,13-08-2015,salty snack,26,4620
5000,10-02-2015,root vegetables,19,4708
3327,30-04-2015,brown bread,13,4067
1058,06-04-2015,bottled water,30,3153
4397,03-04-2015,yogurt,24,5497
3694,27-10-2015,citrus fruit,17,8841
3346,11-05-2015,ice cream,11,2080
1039,31-05-2015,rolls/buns,30,4457
1081,21-01-2015,whole milk,11,2451
3064,02-01-2015,other vegetables,30,4422
4794,27-10-2015,tropical fruit,2,5932
4933,02-01-2015,bottled water,14,4419
3312,13-10-2015,berries,12,6702
1303,29-05-2015,pastry,30,5750
4756,29-03-2015,whipped/sour cream,23,4256
3595,06-08-2015,other vegetables,22,9368
2747,02-02-2015,pickled vegetables,25,5417
4113,13-08-2015,rolls/buns,14,2942
2882,26-04-2015,chewing gum,13,8910
1980,15-10-2015,brown bread,11,7456
3534,11-11-2015,pastry,14,6743
4452,23-11-2015,other vegetables,8,2892
1883,26-05-2015,butter milk,15,6818
4160,12-08-2015,pip fruit,29,4876
3212,18-04-2015,whole milk,9,8512
2327,08-12-2015,butter,12,7627
1874,29-07-2015,yogurt,6,5945
4439,01-01-2015,tropical fruit,21,9137
4883,10-01-2015,newspapers,16,5718
1873,22-02-2015,red/blush wine,3,7033
4228,18-04-2015,cooking chocolate,8,5832
2868,04-12-2015,yogurt,4,4406
4102,23-09-2015,other vegetables,22,4182
1013,02-10-2015,domestic eggs,30,8856
1928,15-08-2015,bottled water,2,7550
2064,21-08-2015,ice cream,7,2915
3416,15-11-2015,other vegetables,9,3891
1536,05-01-2015,pastry,7,8114
1953,09-03-2015,pet care,28,6755
1327,04-07-2015,bottled beer,15,3555
3415,27-05-2015,curd,28,4275
2517,22-03-2015,yogurt,17,1658
4334,12-10-2015,other vegetables,29,9324
4515,15-06-2015,other vegetables,20,2443
1527,20-04-2015,napkins,16,1620
1726,02-11-2015,dessert,4,1510
4734,10-02-2015,yogurt,15,4314
2356,15-06-2015,pastry,20,9518
2244,29-03-2015,semi-finished bread,20,1999
4281,03-04-2015,whole milk,1,2816
2977,14-04-2015,popcorn,2,8196
2119,24-09-2015,soda,4,1538
3208,24-06-2015,root vegetables,7,6476
2663,18-05-2015,whipped/sour cream,22,1881
3344,01-04-2015,whole milk,11,9448
3592,14-12-2015,pip fruit,8,4291
2106,24-11-2015,yogurt,13,2388
3356,23-05-2015,domestic eggs,3,3053
3227,30-11-2015,pastry,17,7244
1505,27-07-2015,citrus fruit,7,8277
1035,24-04-2015,yogurt,19,2821
4312,14-12-2015,frozen fish,1,2014
1253,20-06-2015,baking powder,16,9001
2260,30-10-2015,mayonnaise,21,1744
3710,22-08-2015,spread cheese,17,5342
1846,29-11-2015,mustard,2,8544
3520,09-11-2015,other vegetables,19,2089
2816,19-06-2015,mustard,14,4075
1051,10-11-2015,red/blush wine,19,2743
1754,08-07-2015,coffee,26,2201
3593,31-08-2015,instant coffee,3,9475
1421,07-08-2015,hard cheese,6,3728
3104,04-06-2015,citrus fruit,9,5960
1283,30-05-2015,specialty bar,22,5085
1130,18-09-2015,dessert,6,3483
2816,01-10-2015,seasonal products,2,3796
4594,23-06-2015,butter milk,20,1869
4192,16-12-2015,UHT-milk,29,8332
3208,20-11-2015,cream cheese,30,3762
1949,11-04-2015,napkins,30,2569
4268,25-04-2015,dessert,28,2509
2672,17-01-2015,pastry,27,3420
2372,03-09-2015,white bread,15,8334
4482,07-08-2015,hard cheese,26,3988
1048,06-10-2015,whole milk,29,5726
4831,19-02-2015,frozen vegetables,29,9472
3441,12-04-2015,root vegetables,12,7933
3380,11-11-2015,margarine,24,9383
1654,09-11-2015,citrus fruit,10,4479
2408,21-06-2015,tropical fruit,18,3311
4699,01-08-2015,red/blush wine,29,3541
2670,29-04-2015,onions,3,8037
4292,18-08-2015,specialty chocolate,8,5396
4303,22-02-2015,tropical fruit,23,7357
2011,22-03-2015,rolls/buns,28,2740
3657,29-09-2015,soda,9,4778
1435,14-01-2015,prosecco,10,9825
4445,20-05-2015,chocolate,12,5087
4030,15-08-2015,pastry,26,4129
1204,11-04-2015,bottled beer,24,4604
1235,01-01-2015,bottled beer,15,4391
3984,03-02-2015,canned vegetables,10,2341
3637,25-11-2015,yogurt,4,7664
1931,02-07-2015,bottled water,10,8162
4486,23-10-2015,rolls/buns,1,7605
4529,03-01-2015,soda,9,4027
1827,07-05-2015,specialty bar,4,1806
3054,27-05-2015,onions,2,7369
2524,21-10-2015,candy,22,5265
1855,09-11-2015,whole milk,8,3960
3242,23-02-2015,pip fruit,30,7413
4431,21-08-2015,butter,20,4944
4555,23-07-2015,whole milk,18,4843
4299,08-02-2015,beef,6,7057
2905,22-10-2015,cream cheese,8,8181
3323,09-12-2015,oil,6,2698
2796,17-10-2015,rolls/buns,14,2602
2129,04-03-2015,candy,10,8904
1501,17-08-2015,fruit/vegetable juice,13,5458
2814,17-07-2015,whole milk,5,8621
1105,22-05-2015,tropical fruit,9,2100
3798,04-09-2015,yogurt,29,2856
3025,21-04-2015,bottled beer,13,5017
